par,timeframe,padrao,direcao,sessao,contexto,ocorrencias,taxa_acerto,ic_inf,ic_sup,breakeven,p_binaria,taxa_treino,taxa_teste,r_treino,r_teste,p_treino,p_teste,p_bin_treino,p_bin_teste,periodos_ok,expectativa_r,r_ic_inf,r_ic_sup,p_tradicional,aprovado_binaria,aprovado_tradicional,margem_breakeven,estavel_binaria,estavel_tradicional,borda_binaria,borda_tradicional
USDCHF,H1,inside_bar,baixa,pos_ny,contra,674,0.48516320474777447,0.4476233862430653,0.5228711892365817,0.53475935828877,0.9955608232939223,0.49257425742574257,0.4740740740740741,-0.1259259259259259,-0.14444444444444443,0.9679640788208856,0.9592861924243328,0.9597829676330664,0.9801880989870515,True,-0.13333333333333333,-0.2311111111111111,-0.03111111111111111,0.9944368445023241,False,False,-0.0495961535409955,False,False,False,False
EURUSD,M5,pin_bar,baixa,pos_ny,contra,754,0.48408488063660476,0.4485852282603721,0.5197458788324659,0.53475935828877,0.9976173577731567,0.4838709677419355,0.484375,-0.19282511210762332,-0.05214723926380368,0.9988165479342338,0.7496237240900677,0.9850326252072817,0.9686287890009562,True,-0.133419689119171,-0.2266839378238342,-0.04015544041450777,0.9967082228390175,False,False,-0.050674477652165206,False,False,False,False
USDJPY,M5,marubozu,baixa,londres,contra,2333,0.4843549078439777,0.4641182156512434,0.5046430369684186,0.53475935828877,0.9999995077873407,0.48897795591182364,0.47607655502392343,-0.14455445544554454,-0.11387900355871886,0.9999826540801827,0.9920137484644961,0.9998231687803641,0.9996997674888615,True,-0.13358778625954199,-0.18829516539440203,-0.08015267175572519,0.9999990231707047,False,False,-0.05040445044479225,False,False,False,False
GBPUSD,M15,doji,alta,asia,a_favor,2162,0.48149861239592967,0.46048842198163403,0.5025744330236627,0.53475935828877,0.9999996807965161,0.4809843400447427,0.4823386114494519,-0.11233480176211454,-0.16928657799274485,0.998739664907698,0.9998462856429526,0.999964011911315,0.9988255849909148,True,-0.13385107354956602,-0.1914458656920968,-0.07766103243490179,0.9999978234654674,False,False,-0.0532607458928403,False,False,False,False
AUDUSD,H1,doji,alta,londres,contra,379,0.503957783641161,0.4538345163587663,0.5540016255503186,0.53475935828877,0.8949269265106021,0.4782608695652174,0.5436241610738255,-0.08189655172413793,-0.21476510067114093,0.8155558235660448,0.9752897811690425,0.9626264323276612,0.4471477241449983,True,-0.13385826771653545,-0.2677165354330709,0.0,0.9721572336208222,False,False,-0.03080157464760902,False,False,False,False
USDJPY,M5,rompimento,baixa,londres_ny,contra,2150,0.4493023255813953,0.42838540015596593,0.47040009349900214,0.53475935828877,0.9999999999999991,0.45100972326103217,0.44649446494464945,-0.16062944261485562,-0.0902481381068505,0.9999936432833978,0.9690571743058961,0.999999999630768,0.9999998047349775,True,-0.13410235509590313,-0.18896025883386997,-0.0771249505412249,0.9999976746913475,False,False,-0.08545703270737465,False,False,False,False
USDCAD,M15,doji,alta,asia,contra,1942,0.4938208032955716,0.47161877203840397,0.5160472323571723,0.53475935828877,0.9998610848751257,0.47660311958405543,0.5190355329949239,-0.1410146173688736,-0.12406015037593984,0.999795565604801,0.994790296381635,0.9999661756894416,0.8214070709137415,True,-0.1341152473227945,-0.19228709841917382,-0.07598164201937786,0.9999933985942928,False,False,-0.04093855499319837,False,False,False,False
GBPUSD,M15,cruzamento_emas,baixa,londres_ny,a_favor,393,0.4580152671755725,0.40940002424599403,0.5074433416209014,0.53475935828877,0.9990202846163134,0.45493562231759654,0.4625,-0.1794871794871795,-0.06832298136645963,0.9791970245393222,0.7327717645006766,0.9938808481647095,0.9719004543265838,True,-0.1341772151898734,-0.2708860759493671,0.002531645569620253,0.9746077766971589,False,False,-0.07674409111319747,False,False,False,False
USDJPY,H1,rompimento,alta,ny,a_favor,499,0.4228456913827655,0.3802523975429688,0.46661782636301763,0.53475935828877,0.9999997815828873,0.4135593220338983,0.4362745098039216,-0.12542372881355932,-0.14705882352941177,0.942106363430337,0.9384472414423684,0.9999882743259618,0.9980555153120527,True,-0.1342685370741483,-0.2545090180360721,-0.008016032064128256,0.9860204323248495,False,False,-0.11191366690600446,False,False,False,False
GBPUSD,H1,doji,alta,asia,a_favor,402,0.47761194029850745,0.4292269910021061,0.5264207142562356,0.53475935828877,0.9904644600653124,0.4678362573099415,0.48484848484848486,-0.22807017543859648,-0.06493506493506493,0.9876893213801865,0.7603892020190293,0.9663072300274914,0.9435563966482635,True,-0.13432835820895522,-0.26865671641791045,0.0,0.9757467855210317,False,False,-0.05714741799026252,False,False,False,False
AUDUSD,M5,cruzamento_emas,baixa,londres,a_favor,1247,0.49478748997594224,0.4670962474918019,0.5225107487359562,0.53475935828877,0.9978477595703004,0.48463687150837986,0.5084745762711864,-0.19834710743801653,-0.04823747680890538,0.9999682578782609,0.7883580683362639,0.9967635259806846,0.8956871896956216,True,-0.13438735177865613,-0.20559288537549397,-0.05849802371541502,0.9997724058270391,False,False,-0.03997186831282773,False,False,False,False
EURUSD,M15,marubozu,baixa,ny,contra,407,0.44717444717444715,0.39958816055131674,0.4957485950832533,0.53475935828877,0.9998329031163062,0.4681818181818182,0.42245989304812837,-0.14864864864864866,-0.11764705882352941,0.9481460446418741,0.8790095883108633,0.979566003999095,0.9991822202170779,True,-0.13447432762836187,-0.2665036674816626,-0.0024449877750611247,0.9768321677265887,False,False,-0.08758491111432282,False,False,False,False
USDCHF,M5,pinca,baixa,londres_ny,contra,1918,0.5078206465067779,0.48545353396326224,0.5301564945655266,0.53475935828877,0.9914875749275133,0.495583038869258,0.5254452926208651,-0.1914280925668155,-0.05260440622297967,0.9999993403368136,0.8562354494981901,0.9962001525681936,0.7121932293859503,True,-0.13453549139334683,-0.19536063923427618,-0.07318152106093927,0.9999931649922257,False,False,-0.02693871178199203,False,False,False,False
GBPUSD,M15,marubozu,baixa,ny,a_favor,622,0.44855305466237944,0.4099025580046056,0.4878351212463048,0.53475935828877,0.999993015640631,0.41646489104116224,0.5119617224880383,-0.21204819277108433,0.019138755980861243,0.9994133624401731,0.4230777480213663,0.9999994290000227,0.7675241069077423,True,-0.1346153846153846,-0.23557692307692307,-0.028846153846153848,0.993151778936482,False,False,-0.08620630362639053,False,False,False,False
USDCHF,M5,marubozu,baixa,ny,contra,3062,0.49052906596995427,0.47284532768149157,0.5082365381687046,0.53475935828877,0.9999995636343039,0.48580441640378547,0.4982758620689655,-0.15586799774568036,-0.10025273799494525,0.9999998098591272,0.9939239377029527,0.9999913581748568,0.994098027435891,True,-0.13478357956486828,-0.18061325233470438,-0.08340848876120219,0.9999999845675863,False,False,-0.0442302923188157,False,False,False,False
AUDUSD,M5,piercing_nuvem,baixa,asia,contra,527,0.4819734345351044,0.4395973905475994,0.5246103786756071,0.53475935828877,0.9932431520765537,0.47703180212014135,0.48770491803278687,-0.16666666666666666,-0.0975609756097561,0.9817559570671722,0.8659398491596544,0.9774741680856036,0.9377871426241706,True,-0.1348314606741573,-0.24733146067415704,-0.016853932584269662,0.9888078571793433,False,False,-0.05278592375366559,False,False,False,False
EURUSD,M5,piercing_nuvem,alta,londres,contra,323,0.47987616099071206,0.42594981699870343,0.5342755471674385,0.53475935828877,0.978867743330606,0.44285714285714284,0.5081967213114754,-0.10638297872340426,-0.15675675675675677,0.8197628299750152,0.9417126549635483,0.9881593773075782,0.7866967059287115,True,-0.13496932515337423,-0.29141104294478526,0.02147239263803681,0.9628448649172263,False,False,-0.054883197298057906,False,False,False,False
USDCAD,M15,estrela,alta,londres_ny,a_favor,326,0.44785276073619634,0.3947917229407613,0.5021284516135152,0.53475935828877,0.9993058982335677,0.4358974358974359,0.46564885496183206,-0.16923076923076924,-0.08396946564885496,0.9596538266988531,0.7552067545695635,0.9977185708088789,0.9527078998276122,True,-0.13496932515337423,-0.2822085889570552,0.012269938650306749,0.9628448649172263,False,False,-0.08690659755257363,False,False,False,False
USDJPY,M5,inside_bar,alta,pos_ny,contra,5640,0.525,0.5119546909025287,0.538011276791207,0.53475935828877,0.9308848221041303,0.5266666666666666,0.5216931216931217,-0.1827910895142912,-0.0389268805891636,1.0,0.8871923540668684,0.843731911538131,0.877327707924638,True,-0.13500393921433182,-0.1709442262218788,-0.0985223620216636,0.9999999999999675,False,False,-0.009759358288769948,False,False,False,False
USDCHF,M15,engolfo,alta,londres_ny,a_favor,1444,0.47506925207756234,0.44941258437000964,0.5008582138853147,0.53475935828877,0.9999975254347263,0.4618015963511973,0.49559082892416223,-0.14285714285714285,-0.12323943661971831,0.9990932754134005,0.9840432677299871,0.9999934625002981,0.9719415919929582,True,-0.13517241379310344,-0.20344827586206896,-0.06275862068965517,0.9999204949078603,False,False,-0.05969010621120763,False,False,False,False
USDJPY,M15,tres_velas,baixa,asia,contra,228,0.45614035087719296,0.39275008934521466,0.5209840628563207,0.53475935828877,0.9927208605469007,0.43410852713178294,0.48484848484848486,-0.11627906976744186,-0.16,0.8310613249994533,0.8799565426608634,0.9912915371174801,0.863479512171992,True,-0.13537117903930132,-0.31877729257641924,0.048034934497816595,0.9330593535154256,False,False,-0.07861900741157701,False,False,False,False
USDCAD,M15,cruzamento_emas,alta,pos_ny,a_favor,227,0.5110132158590308,0.44634511257532133,0.5753147748016847,0.53475935828877,0.7835672719979825,0.49264705882352944,0.5384615384615384,-0.10218978102189781,-0.18478260869565216,0.8063905682586296,0.905061971924882,0.8577728114359316,0.5146341078297507,True,-0.13537117903930132,-0.3056768558951965,0.048034934497816595,0.9330593535154256,False,False,-0.02374614242973916,False,False,False,False
USDCAD,H1,engolfo,baixa,ny,a_favor,228,0.44298245614035087,0.3799790996643698,0.5078752981976261,0.53475935828877,0.9977526857613308,0.39436619718309857,0.5232558139534884,-0.11267605633802817,-0.1724137931034483,0.8349282187886274,0.8818193466783911,0.9997080838003768,0.6270094764848563,True,-0.13537117903930132,-0.3056768558951965,0.048034934497816595,0.9330593535154256,False,False,-0.0917769021484191,False,False,False,False
GBPUSD,H1,engolfo,alta,londres,contra,347,0.4812680115273775,0.4291900538794994,0.533756172476708,0.53475935828877,0.9797738901876384,0.4906832298136646,0.4731182795698925,-0.06832298136645963,-0.1935483870967742,0.7327717645006766,0.9753674540986779,0.8848744996399456,0.9605422370650883,True,-0.13544668587896252,-0.2737752161383285,0.011527377521613832,0.9677222811526414,False,False,-0.053491346761392444,False,False,False,False
USDJPY,M5,estrela,baixa,pos_ny,a_favor,457,0.4989059080962801,0.45326497445423564,0.5445650818897422,0.53475935828877,0.9432128367085304,0.5086505190311419,0.48214285714285715,-0.23986486486486486,0.047337278106508875,0.9991214908419944,0.3342207273208555,0.8286720983541027,0.9255542544671548,True,-0.13548387096774195,-0.25806451612903225,-0.012903225806451613,0.9838801386708808,False,False,-0.035853450192489866,False,False,False,False
GBPUSD,M5,tres_velas,baixa,londres,contra,642,0.45950155763239875,0.42130677893717483,0.49817810502343063,0.53475935828877,0.9999425523679398,0.4644808743169399,0.4528985507246377,-0.17158176943699732,-0.08695652173913043,0.9929692660496379,0.8514462958101414,0.9969660448249045,0.9973081117119614,True,-0.13559322033898305,-0.23728813559322035,-0.03389830508474576,0.9943480527906374,False,False,-0.07525780065637122,False,False,False,False
AUDUSD,M5,cruzamento_emas,alta,asia,a_favor,1895,0.49287598944591027,0.470403493596787,0.515377309811219,0.53475935828877,0.9998804802594017,0.4995491433724076,0.48346055979643765,-0.1401952085181899,-0.12939698492462312,0.9997278982182267,0.9962382180136072,0.991308181731706,0.9982228938819149,True,-0.1357254290171607,-0.1996879875195008,-0.0717628705148206,0.9999937366396767,False,False,-0.0418833688428597,False,False,False,False
AUDUSD,M15,rompimento,baixa,londres,contra,959,0.45985401459854014,0.4285336660987079,0.4914947048292422,0.53475935828877,0.999998535647413,0.491362763915547,0.4223744292237443,-0.058935361216730035,-0.22779043280182232,0.8337827770550053,0.9998443264591721,0.9787024379472473,0.9999990272803988,True,-0.13575129533678756,-0.21658031088082902,-0.04870466321243523,0.9990120302423673,False,False,-0.07490534369022983,False,False,False,False
USDCHF,M15,doji,alta,asia,contra,2031,0.5145248645987198,0.49278194423664445,0.5362129436669044,0.53475935828877,0.9678002354734501,0.5180533751962323,0.5085865257595773,-0.1545031055900621,-0.10430247718383312,0.9999786703388837,0.9820904740691357,0.8893865395170915,0.9304749629392112,True,-0.13576642335766423,-0.19416058394160585,-0.07737226277372262,0.9999968665972157,False,False,-0.020234493690050148,False,False,False,False
EURUSD,M5,engolfo,alta,pos_ny,contra,1123,0.4790739091718611,0.4499772039650226,0.5083132905565507,0.53475935828877,0.9999169546933289,0.45132743362831856,0.507168458781362,-0.19072164948453607,-0.07936507936507936,0.9997021926284675,0.9135509260409372,0.9999699341849467,0.9112455484079727,True,-0.13577023498694518,-0.20894255874673617,-0.0573759791122719,0.9996333695548164,False,False,-0.05568544911690887,False,False,False,False
USDCHF,M5,harami,alta,londres,a_favor,2599,0.5032704886494805,0.48405753739483254,0.5224737862639286,0.53475935828877,0.9993912555087203,0.4984266834487099,0.5108910891089109,-0.15006226650062265,-0.11350293542074363,0.9999953520346029,0.9959083558890381,0.9982806780060535,0.9396048949013672,True,-0.1358447488584475,-0.18724315068493144,-0.0867579908675799,0.9999998404080759,False,False,-0.03148886963928943,False,False,False,False
USDJPY,M15,marubozu,baixa,ny,contra,547,0.4606946983546618,0.4193424731857902,0.5025951382422613,0.53475935828877,0.9997763960810194,0.4662756598240469,0.45145631067961167,-0.23478260869565218,0.028985507246376812,0.9995185715415483,0.38524348377641127,0.9951469602175591,0.9931252379152774,True,-0.1358695652173913,-0.2447010869565215,-0.021739130434782608,0.9903757517348217,False,False,-0.07406465993410816,False,False,False,False
AUDUSD,M15,pin_bar,baixa,asia,contra,1112,0.48381294964028776,0.4545469234742051,0.5131904287137593,0.53475935828877,0.9996997148625493,0.4848024316109423,0.48237885462555063,-0.13767019667170954,-0.13347921225382933,0.9953025652471569,0.981698873982439,0.9954050631842616,0.9887497362230663,True,-0.13595706618962433,-0.21645796064400716,-0.052772808586762074,0.9995745451454493,False,False,-0.05094640864848221,False,False,False,False
GBPUSD,M5,rompimento,baixa,londres,contra,2718,0.45143487858719644,0.4328081720028015,0.4701986695072164,0.53475935828877,1.0,0.4508519003931848,0.4521812080536913,-0.16677482154445167,-0.09698996655518395,0.9999993871467541,0.9925122831223878,0.9999999999775834,0.9999999951614041,True,-0.13628059919620022,-0.1867007672634271,-0.08257215929850201,0.999999917140524,False,False,-0.08332447970157353,False,False,False,False
USDCAD,M5,cruzamento_emas,baixa,ny,a_favor,1232,0.450487012987013,0.4229011059348049,0.47838072991134084,0.53475935828877,0.999999998658482,0.4350132625994695,0.47489539748953974,-0.1568958441465329,-0.1037344398340249,0.9993225101027619,0.9508984712713928,0.99999998312162,0.9961641692155533,True,-0.13633099913960767,-0.21096984344137332,-0.060995184590690206,0.9997947248418261,False,False,-0.08427234530175698,False,False,False,False
USDJPY,M15,rompimento,alta,londres_ny,contra,735,0.4666666666666667,0.43086667854478367,0.5028132748267939,0.53475935828877,0.999905181503597,0.4520255863539446,0.4924812030075188,-0.15644820295983086,-0.10112359550561797,0.9939693613197981,0.8844159294017273,0.9998600428442962,0.9254657638964142,True,-0.13648648648648648,-0.22972972972972974,-0.031081081081081083,0.9967740477258212,False,False,-0.0680926916221033,False,False,False,False
AUDUSD,M15,marubozu,baixa,pos_ny,a_favor,334,0.4311377245508982,0.379106502037616,0.48473495732449867,0.53475935828877,0.9999402809047171,0.4724770642201835,0.35344827586206895,-0.11363636363636363,-0.1794871794871795,0.8897339001647536,0.9245045574236446,0.9718882048832926,0.9999708415401534,True,-0.13649851632047477,-0.2789317507418398,0.01483679525222552,0.9668296924841666,False,False,-0.10362163373787175,False,False,False,False
AUDUSD,M5,marubozu,alta,asia,contra,3671,0.5066739308090439,0.490502533747368,0.5228313748168738,0.53475935828877,0.9996924244853177,0.4952256944444444,0.5259692757863935,-0.17983767620674926,-0.06465517241379311,0.9999999999530186,0.9585392776615822,0.9999334423234767,0.7514299056418303,True,-0.1368872220733994,-0.18028395392445754,-0.09188320385748727,0.9999999995915331,False,False,-0.02808542747972609,False,False,False,False
AUDUSD,M15,rsi_extremo,alta,londres,contra,798,0.5025062656641605,0.46788690335222566,0.537101613961263,0.53475935828877,0.9685988859725057,0.470703125,0.5594405594405595,-0.18604651162790697,-0.04878048780487805,0.9991791679667367,0.722485274716316,0.9983903876472514,0.2186063191531667,True,-0.136986301369863,-0.2266500622665006,-0.043586550435865505,0.9978038449396813,False,False,-0.032253092624609514,False,False,False,False
